Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,496,Mongolia,MNG,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1326698300,,,,1326698300,,1795514292,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,504,Morocco,MAR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,17912198,,,,17912198,,17746697,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,508,Mozambique,MOZ,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,816461,,,,816461,,2099031,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,516,Namibia,NAM,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,50000,,,,50000,,18079,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,566,Nigeria,NGA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,25929,,,,25929,,9853,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,566,Nigeria,NGA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,180000,,,,180000,,19500,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,586,Pakistan,PAK,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,386449,,,,386449,,193330,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,591,Panama,PAN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,309340900,,,,309340900,,387665029,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,598,Papua New Guinea,PNG,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,69498040,,,,69498040,,159701250,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,604,Peru,PER,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,5956183000,,,,5956183000,,9052329871,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,608,Philippines,PHL,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,165031509,,,,165031509,,268285022,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,642,Romania,ROU,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,9369899,,,,9369899,,12115525,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,643,Russian Federation,RUS,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,100394310,,,,100394310,,234860468,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,682,Saudi Arabia,SAU,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,104622370,,,,104622370,,152889096,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,688,Serbia,SRB,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,45,,,,45,,111,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,699,India,IND,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,67327031,,,,67327031,,78282781,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,704,Viet Nam,VNM,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,13554093,,,,13554093,,22101901,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,706,Somalia,SOM,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,286474,,,,286474,,154153,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,710,South Africa,ZAF,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,11995037,,,,11995037,,17009652,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,716,Zimbabwe,ZWE,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1032492,,,,1032492,,783889,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,724,Spain,ESP,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,638620800,,,,638620800,,872750734,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,764,Thailand,THA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,124666,,,,124666,,115337,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,784,United Arab Emirates,ARE,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,53964805,,,,53964805,,70360785,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,792,Turkey,TUR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,59904304,,,,59904304,,60658162,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,826,United Kingdom,GBR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,60000,,,,60000,,74307,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,834,United Rep. of Tanzania,TZA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,2182580,,,,2182580,,8523190,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,842,USA,USA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,9074822,,,,9074822,,13566717,,,0
H5,2019,2019,2019,6,1,1,Import,156,China,CHN,894,Zambia,ZMB,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,18120972,,,,18120972,,23748142,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,,,40661067,,,6
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,56,Belgium,BEL,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,60000,,,,60000,,31020,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,156,China,CHN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,29838660,,,,29838660,,40352028,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,604,Peru,PER,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,142066,,,,142066,,151165,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,842,USA,USA,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,,,126854,,,6
H5,2019,2019,2019,6,1,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,8,,,,8,,123,,,0
H5,2019,2019,2019,6,1,1,Import,188,Costa Rica,CRI,699,India,IND,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,8,,,,8,,123,,,0
H5,2019,2019,2019,6,1,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,108,,,,108,,899,,,0
H5,2019,2019,2019,6,1,1,Import,196,Cyprus,CYP,300,Greece,GRC,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,108,,,,108,,899,,,0
H5,2019,2019,2019,6,1,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,,,36327,,,6
H5,2019,2019,2019,6,1,1,Import,203,Czechia,CZE,276,Germany,DEU,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,,,1800,,,6
H5,2019,2019,2019,6,1,1,Import,203,Czechia,CZE,516,Namibia,NAM,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,24200,,,,24200,,34485,,,0
H5,2019,2019,2019,6,1,1,Import,203,Czechia,CZE,842,USA,USA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,2,,,,2,,42,,,0
H5,2019,2019,2019,6,1,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,18600,,,,18600,,1708,,,0
H5,2019,2019,2019,6,1,2,Export,204,Benin,BEN,156,China,CHN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,18600,,,,18600,,1708,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,34,,,,34,,3459,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,764,Thailand,THA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,34,,,,34,,3459,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,5,,,,5,,143,,,0
H5,2019,2019,2019,6,1,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,22608080,,,,22608080,,31624096,,,0
H5,2019,2019,2019,6,1,2,Export,218,Ecuador,ECU,152,Chile,CHL,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,460430,,,,460430,,533781,,,0
H5,2019,2019,2019,6,1,2,Export,218,Ecuador,ECU,156,China,CHN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,4226870,,,,4226870,,3562481,,,0
H5,2019,2019,2019,6,1,2,Export,218,Ecuador,ECU,490,"Other Asia, nes",,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,410480,,,,410480,,742139,,,0
H5,2019,2019,2019,6,1,2,Export,218,Ecuador,ECU,604,Peru,PER,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,17270300,,,,17270300,,26709585,,,0
H5,2019,2019,2019,6,1,2,Export,218,Ecuador,ECU,724,Spain,ESP,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,240000,,,,240000,,76108,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,842,USA,USA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,5,,,,5,,143,,,0
H5,2019,2019,2019,6,1,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,2079,,,,2079,,9541,,,0
H5,2019,2019,2019,6,1,1,Import,222,El Salvador,SLV,156,China,CHN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,3,,,,3,,43,,,0
H5,2019,2019,2019,6,1,1,Import,222,El Salvador,SLV,842,USA,USA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,2076,,,,2076,,9497,,,0
H5,2019,2019,2019,6,1,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,,,688638976,,,6
H5,2019,2019,2019,6,1,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,,,93206489,,,6
H5,2019,2019,2019,6,1,1,Import,246,Finland,FIN,36,Australia,AUS,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,20,,,,20,,920,,,0
H5,2019,2019,2019,6,1,2,Export,246,Finland,FIN,36,Australia,AUS,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,6,,,,6,,2,,,0
H5,2019,2019,2019,6,1,1,Import,246,Finland,FIN,76,Brazil,BRA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,28677462,,,,28677462,,46062858,,,6
H5,2019,2019,2019,6,1,1,Import,246,Finland,FIN,124,Canada,CAN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,98572202,,,,98572202,,158326671,,,6
H5,2019,2019,2019,6,1,2,Export,246,Finland,FIN,124,Canada,CAN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,8,,,,8,,3,,,0
H5,2019,2019,2019,6,1,1,Import,246,Finland,FIN,152,Chile,CHL,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,133421330,,,,133421330,,214300721,,,6
H5,2019,2019,2019,6,1,1,Import,246,Finland,FIN,196,Cyprus,CYP,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,,,6024689,,,6
H5,2019,2019,2019,6,1,1,Import,246,Finland,FIN,484,Mexico,MEX,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,6,,,,6,,101,,,0
H5,2019,2019,2019,6,1,1,Import,246,Finland,FIN,598,Papua New Guinea,PNG,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,75,,,,75,,14,,,0
